smiles,zinc_id,mw,xlogp,source_file,max_similarity_to_positive,matched_positive_smiles
NCCN1CCNCC1=O,34628354,143.19,-1.623,AAAA.txt,0.275,CCCCCCCCN1CCCC1=O
N=C(N)NCCC[C@@H](N)C(N)=O,2020171,173.22,-1.938,AAAA.txt,0.21951219512195122,CP(=O)(CCC(C(=O)[O-])N)[O-].[NH4+].[NH4+]
Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O,182957,184.151,-1.001,AAAA.txt,0.2692307692307692,C1(=O)NC(=O)NC(=O)N1
COc1nc(C2CNC2)nc(=N)[nH]1,1857787391,181.199,-1.02,AAAA.txt,0.21568627450980393,COC(=O)C1=C(C(=NC(=N1)C2CC2)N)Cl
CCN1CCN(S(N)(=O)=O)CC1,36924176,193.272,-1.173,AAAA.txt,0.24,CN(C)S(=O)(=O)N
O=S1(=O)CCNC[C@@H]1CO,211497613,165.214,-1.635,AAAA.txt,0.14705882352941177,C(N1C2C(N(C1=O)CO)N(C(=O)N2CO)CO)O
NCCN1CCS(=O)(=O)CC1,21983469,178.257,-1.325,AAAA.txt,0.20833333333333334,C(C[O-])N.C(C[O-])N.[Cu+2]
N[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,2389432,147.174,-1.952,AAAA.txt,0.2,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
NC(=O)Cn1cc(N)ccc1=O,19404022,167.168,-1.084,AAAA.txt,0.2571428571428571,C1=CC(=CC=C1N)S(=O)(=O)O
COC(=O)[C@H]1C[C@H](O)CN1,53993790,145.158,-1.118,AAAA.txt,0.21951219512195122,CC1CC(CCC1C(=O)OC(C)(C)C)Cl
C[C@@H]1[C@H](C(=O)O)[C@@H](O)C(=O)N1C,669371564,173.168,-1.091,AAAA.txt,0.23076923076923078,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
NC12CC(C1)C(=O)NC2=O,1857787463,140.142,-1.25,AAAA.txt,0.27586206896551724,C1C=CCC2C1C(=O)NC2=O
C[C@@H]1NC(=O)[C@H](CO)N(C)C1=O,3131432,172.184,-1.676,AAAA.txt,0.23529411764705882,C(N1C2C(N(C1=O)CO)N(C(=O)N2CO)CO)O
C[C@H](O)CNCCO,1556607,119.164,-1.051,AAAA.txt,0.2916666666666667,C[N+](C)(C)CCO.[Cl-]
CN(C)C(=O)[C@H]1C[C@H](O)CN1,20434468,158.201,-1.203,AAAA.txt,0.2,C1C2C(CC(C1O)O)C(=O)NC2=O
O=C1NS(=O)(=O)[C@@H]2CCCN[C@H]12,306575900,190.224,-1.433,AAAA.txt,0.21875,C1CNC(=O)NC1
NC(=O)CN1C[C@@H](O)CC1=O,3792328,158.157,-1.935,AAAA.txt,0.23333333333333334,C(C(=O)N)F
Cn1c(=O)[nH]cc(C(=O)O)c1=O,1708314,170.124,-1.228,AAAA.txt,0.2558139534883721,C1=C(C(=O)C(=C(N1)C(=O)O)Cl)C(F)(F)F
OC[C@@H]1NC[C@@H]2CNC[C@H]21,197586711,142.202,-1.214,AAAA.txt,0.14285714285714285,CC1CNC(=S)N1
NC(=O)CN1CCNCC1=O,97922857,157.173,-2.097,AAAA.txt,0.22580645161290322,C(C(=O)N)F
O=C(O)[C@H]1NCCNC1=O,15442541,144.13,-1.841,AAAA.txt,0.25,C1CNC(=O)NC1
O=C1CNC(=O)[C@H](Cc2c[nH]cn2)N1,4899714,194.194,-1.433,AAAA.txt,0.19047619047619047,C1C=CCC2C1C(=O)NC2=O
NCC1CN(C(N)=O)C1,84987079,129.163,-1.044,AAAA.txt,0.24,C(C(=O)N)F
NCCN(CCN)N(O)N=O,3870869,163.181,-1.507,AAAA.txt,0.2222222222222222,CN(CCCN)CCCN
COC(=O)[C@@H]1CNCCN1,38201999,144.174,-1.279,AAAA.txt,0.19047619047619047,CC1CC(CCC1C(=O)OC(C)(C)C)Cl
CN1CC(=O)N=C1N,967189,113.12,-1.227,AAAA.txt,0.27586206896551724,CN1CCCC1=O
O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,4095505,190.151,-2.113,AAAA.txt,0.2647058823529412,C1C2C(CC(C1O)O)C(=O)NC2=O
O=C1NC[C@H](CO)N1,59636943,116.12,-1.34,AAAA.txt,0.25925925925925924,C1CNC(=O)NC1
C[C@H](O)[C@@H]1NC(=O)NC1=O,32627962,144.13,-1.425,AAAA.txt,0.2903225806451613,C1C2C(CC(C1O)O)C(=O)NC2=O
NC(=O)[C@H]1NCC[C@@H]1O,39094903,130.147,-1.806,AAAA.txt,0.24242424242424243,C1C=CCC(C1C(=O)N)C(=O)O
CN1C(=O)C(=O)N(CC(=O)O)C1=O,22150310,186.123,-1.508,AAAA.txt,0.25,C1=NN(C=N1)CC(=O)O
OC[C@@H]1NC[C@H]2CNC[C@H]21,197586702,142.202,-1.214,AAAA.txt,0.14285714285714285,CC1CNC(=S)N1
N[C@]1(C(=O)O)CCCS(=O)(=O)C1,68939483,193.224,-1.023,AAAA.txt,0.22580645161290322,C1CCC(=C(C1)C(=O)O)C(=O)O
O=C(O)[C@H]1C(=CCO)O[C@@H]2CC(=O)N21,1857524328,199.162,-1.096,AAAA.txt,0.2391304347826087,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
O=S1(=O)CC[C@@H](NCCO)C1,3865780,179.241,-1.245,AAAA.txt,0.15555555555555556,C1CCC(C1)NC(=O)NC2=CC=CC=C2
N[C@@H](CO)C1COC1,107395547,117.148,-1.048,AAAA.txt,0.2,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
CN1C(=O)[C@H]2CNCCN2C1=O,72314732,169.184,-1.148,AAAA.txt,0.2222222222222222,CN1CCCC1=O
NCC1(O)CCS(=O)(=O)CC1,42333180,179.241,-1.115,AAAA.txt,0.1794871794871795,CC1=C(S(=O)(=O)CCO1)C(=O)N
Nc1c(O)c(=O)c1=O,100336074,113.072,-1.43,AAAA.txt,0.2413793103448276,C1=C(N=C(NC1=O)N)O
CN(C)C[C@]1(CO)COCCN1,585138779,174.244,-1.101,AAAA.txt,0.2222222222222222,CC1(COCN1)C
O=C1NCNC12CCNCC2,95635317,155.201,-1.215,AAAA.txt,0.25,C1CNC(=O)NC1
O=C1CN[C@H](C(=O)O)CN1,76576478,144.13,-1.841,AAAA.txt,0.23684210526315788,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
O=C(O)Cc1c[nH]c(=O)[nH]c1=O,1678487,170.124,-1.31,AAAA.txt,0.2682926829268293,C1=CC=C2C(=C1)C(=C(C(=O)C2=O)CC(=O)O)O
O=S1(=O)CC[C@@H](CO)N1,60107381,151.187,-1.33,AAAA.txt,0.18181818181818182,C1C2C(CC(C1O)O)C(=O)NC2=O
CC(=O)NCCS(N)(=O)=O,40223355,166.202,-1.589,AAAA.txt,0.24,C(=O)(N)N.OS(=O)(=O)O
O=S1(=O)C[C@H](O)[C@@H](O)C1,1083909,152.171,-1.863,AAAA.txt,0.24,C1C2C(CC(C1O)O)C(=O)NC2=O
NCCNCCO,6021259,104.153,-1.473,AAAA.txt,0.2857142857142857,CCCCNCCCC
COC[C@H](N)C(N)=O,45507028,118.136,-1.555,AAAA.txt,0.2916666666666667,COCCO
O[C@@H]1OCCO[C@H]1O,1688096,120.104,-1.33,AAAA.txt,0.25,CC1CO1
O=C(O)[C@H]1C[C@H](P(=O)(O)O)CN1,206240683,195.111,-1.021,AAAA.txt,0.2413793103448276,CP(=O)(C(=O)O)O
COC(=O)[C@H]1CCS(=O)(=O)CN1,1772718208,193.224,-1.106,AAAA.txt,0.22448979591836735,COC(=O)C1=C(C(=NC(=N1)C2CC2)N)Cl
NCC(=O)NCC(=O)NCC(N)=O,2561024,188.187,-3.337,AAAA.txt,0.2916666666666667,C(C(=O)N)F
OC[C@H]1O[C@H](O)[C@@](O)(CO)[C@@H]1O,14491818,180.156,-3.22,AAAA.txt,0.29411764705882354,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
C[C@H](N)C(=O)N[C@@H](CO)C(=O)O,1575549,176.172,-2.105,AAAA.txt,0.2962962962962963,C[C@@H](C(=O)O)O
OC[C@@H]1NC[C@H](O)[C@H](O)[C@@H]1O,1618046,163.173,-2.967,AAAA.txt,0.2647058823529412,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
CO[C@H]1CNC[C@H]1O,33992079,117.148,-1.035,AAAA.txt,0.1935483870967742,CC1CNC(=S)N1
OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,17836367,182.172,-3.585,AAAA.txt,0.25,CC(CO)OC
OC[C@@H]1CN[C@H](CO)C1,221662244,131.175,-1.051,AAAA.txt,0.15625,C1C2C(CC(C1O)O)C(=O)NC2=O
Cn1nnc(C(N)=O)c1N,1417949,141.134,-1.504,AAAA.txt,0.275,CN1C=C(C(=N1)C(F)(F)F)C(=O)N
COCCn1c(N)cc(=O)[nH]c1=O,1913487,185.183,-1.235,AAAA.txt,0.2765957446808511,CCCN1C(=O)C2=CC=CC=C2NC1=O
O=C([C@@H](O)[C@H](O)CO)[C@H](O)CO,8551361,180.156,-3.377,AAAA.txt,0.23076923076923078,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-]
CN(C)C(=O)CON,78676647,118.136,-1.035,AAAA.txt,0.2571428571428571,C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC
O[C@H]1[C@@H](O)[C@@H](O)[C@@H]2O[C@@H]2[C@@H]1O,13551289,162.141,-2.789,AAAA.txt,0.21875,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
O=C1CC[C@H](C2(O)CNC2)N1,2325898425,156.185,-1.401,AAAA.txt,0.22857142857142856,C1C2C(CC(C1O)O)C(=O)NC2=O
CNC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,9231862,195.215,-3.358,AAAA.txt,0.2222222222222222,CC(CO)OC
NC(=O)[C@@H]1C[C@@H](O)C[C@H](C(N)=O)N1,247752368,187.199,-2.562,AAAA.txt,0.25806451612903225,C1C=CCC(C1C(=O)N)C(=O)O
C[C@@H]1NC(=O)CNC1=O,4899706,128.131,-1.379,AAAA.txt,0.26666666666666666,CC1CNC(=S)N1
OCC(CO)CO,2557032,106.121,-1.421,AAAA.txt,0.29411764705882354,CC(CO)OC
C[n+]1cn(N)cn1,3132317,99.117,-1.579,AAAA.txt,0.17073170731707318,CC1=C2C(=CC=C1)SC3=NN=CN23
C[n+]1cc(=N)o[nH]1,6184086,100.101,-1.088,AAAA.txt,0.18518518518518517,C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C
O[C@H]1[C@H](O)[C@@H](O)[C@@H]2OC[C@H]1O2,3881595,162.141,-2.176,AAAA.txt,0.2727272727272727,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
Cn1nc(N)n(C)c1=O,96577864,128.135,-1.299,AAAA.txt,0.2647058823529412,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
NC(=O)c1cncn1N,88189582,126.119,-1.304,AAAA.txt,0.25,CN1C=C(C(=N1)C(F)(F)F)C(=O)N
CN1CCN[C@H](CCO)C1=O,108284313,158.201,-1.201,AAAA.txt,0.25,CN1CCCC1=O
O=C(CO)N1CCC[C@H]1CO,79315247,159.185,-1.038,AAAA.txt,0.17647058823529413,C(N1C2C(N(C1=O)CO)N(C(=O)N2CO)CO)O
C1NCC23CNCC12CNC3,75540387,153.229,-1.231,AAAA.txt,0.19047619047619047,CC1(COCN1)C
NC(=O)[C@@H]1CCC(=O)N1,4403946,128.131,-1.25,AAAA.txt,0.2647058823529412,C1CC(=C(C1O)C(=O)O)N
Cn1ncnc1C[C@H](N)C(N)=O,83971410,169.188,-1.83,AAAA.txt,0.29545454545454547,C1=NN(C=N1)CC(C(=O)O)N
N[C@H]1CCS(=O)(=O)[C@H](C(=O)O)C1,257888547,193.224,-1.025,AAAA.txt,0.2571428571428571,C1C=CCC(C1C(=O)N)C(=O)O
NC(=O)c1nc[nH]n1,11612727,112.092,-1.096,AAAA.txt,0.25,C1=CC(=C(C(=C1)F)C(=O)N)F
C[C@](O)(CN)CO,88189535,105.137,-1.312,AAAA.txt,0.21212121212121213,CCOC1=CC=C(C=C1)C(C)(C)CO
NC1CS(=O)(=O)C1,62712735,121.161,-1.258,AAAA.txt,0.22580645161290322,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
CC(=O)N[C@](C)(CO)C(=O)O,1599667,161.157,-1.042,AAAA.txt,0.24,C(=O)(C(F)(F)F)O
NCCN[C@@H]1CC(=O)NC1=O,36853653,157.173,-2.05,AAAA.txt,0.22857142857142856,C1C=CCC2C1C(=O)NC2=O
COC[C@@H](ON)C(=O)O,232391585,135.119,-1.024,AAAA.txt,0.28,C[C@@H](C(=O)O)O
NCc1n[nH]c(O)n1,31425168,114.108,-1.031,AAAA.txt,0.2,C1=C(N=C(NC1=O)N)O
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,100018867,180.156,-3.835,AAAA.txt,0.17857142857142858,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
NNc1nnc(N)c2nonc12,4343426,167.132,-1.119,AAAA.txt,0.15384615384615385,C1(=NC(=NC(=N1)N)N)N
Nc1nc(N)c2ncn(CCO)c2n1,716062057,194.198,-1.017,AAAA.txt,0.22580645161290322,C1(=NC(=NC(=N1)N)N)N
Cn1nnnc1S(C)(=O)=O,33944570,162.174,-1.386,AAAA.txt,0.22857142857142856,CC1=CC(=CC(=C1S(=O)(=O)C)C)OC
NC[C@@H](O)CC(=O)O,901808,119.12,-1.219,AAAA.txt,0.2727272727272727,C[C@@H](C(=O)O)O
OC[C@@H]1O[C@@H](O)C[C@H]1O,26892782,134.131,-1.553,AAAA.txt,0.2702702702702703,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
O=c1ccc(O)nn1-c1nnn[nH]1,6622460,180.127,-1.549,AAAA.txt,0.21428571428571427,CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2
N[C@H]1CS(=O)(=O)N=C1O,29208475,150.159,-1.386,AAAA.txt,0.1794871794871795,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
C[C@@H](O)Cn1ccc(=O)[nH]c1=O,83677619,170.168,-1.083,AAAA.txt,0.2608695652173913,CCCN1C(=O)C2=CC=CC=C2NC1=O
OC[C@@H]1CNC[C@H](O)[C@H]1O,1484929,147.174,-2.08,AAAA.txt,0.22857142857142856,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
O=C1NCCO[C@@H]1CO,204370431,131.131,-1.506,AAAA.txt,0.23529411764705882,C1C2C(CC(C1O)O)C(=O)NC2=O
OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,1492230,163.173,-2.967,AAAA.txt,0.2,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
B1=BB=[Si]=B1,257354984,71.334,-1.904,AAAA.txt,0.07692307692307693,O[Cr](=O)(=O)O
CC(=O)N[C@@H](CCC(N)=O)C(=O)O,2019886,188.183,-1.159,AAAA.txt,0.2413793103448276,C[C@@H](C(=O)O)O
NCc1n[nH]c(N)nc1=O,77028820,141.134,-1.794,AAAA.txt,0.275,CCCCC1=C(N=C(NC1=O)N)C
CCOC(=O)[C@@H](N)CS(C)(=O)=O,1772774469,195.24,-1.079,AAAA.txt,0.27906976744186046,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC
CN(C)C[C@@H](N)CO,78724886,118.18,-1.132,AAAA.txt,0.25806451612903225,CCCN(CC)CC(CO)O
N[C@]1(c2nnn[nH]2)CCOC1,70993429,155.161,-1.226,AAAA.txt,0.15789473684210525,CC1(COCN1)C
O=C1CS(=O)(=O)N=C(O)N1,71774318,164.142,-1.64,AAAA.txt,0.23333333333333334,C1CCC2=C(C1)C(=O)NC2=O
O[C@H]1[C@@H](O)[C@H]2CO[C@H](O2)[C@@H]1O,13543680,162.141,-2.176,AAAA.txt,0.2727272727272727,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
NN1C(=O)CNC1=O,6613373,115.092,-1.588,AAAA.txt,0.25806451612903225,CC1=NNC(=O)N(C1)N
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,18279893,182.172,-3.585,AAAA.txt,0.25,CC(CO)OC
N[C@H]1CNC[C@@H]1O,38462348,102.137,-1.722,AAAA.txt,0.21428571428571427,C1C2C(CC(C1O)O)C(=O)NC2=O
CCC[C@@H](N)[C@@H](O)C(N)=O,21993522,146.19,-1.04,AAAA.txt,0.26666666666666666,CCCCCCC(C)O
CNC(=O)C[C@@H]1NCCNC1=O,85205433,171.2,-1.79,AAAA.txt,0.23255813953488372,CNC(=O)CSP(=O)(OC)OC
Cn1c(=O)[nH]c2nc(O)[nH]c(=O)c21,1845978,182.139,-1.345,AAAA.txt,0.225,C1=C(N=C(NC1=O)N)O
NC1=NC(=O)C2=NC=NC2=N1,3640894,149.113,-1.277,AAAA.txt,0.2222222222222222,CC1=NC(=NC(=O)N1)N
OC[C@@H]1CNCCO1,4202629,117.148,-1.033,AAAA.txt,0.15789473684210525,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
O=C(O)[C@H]1CNCCS(=O)(=O)C1,307357343,193.224,-1.295,AAAA.txt,0.225,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
CN1CC[C@H](S(N)(=O)=O)C1=O,157457524,178.213,-1.494,AAAA.txt,0.28125,CN1CCCC1=O
O=C1CCN2C(=O)CNC[C@@H]2CN1,2325712148,183.211,-1.693,AAAA.txt,0.21621621621621623,CN1CCCC1=O
Cn1nnnc1N1CCNCC1,3716147,168.204,-1.38,AAAA.txt,0.16666666666666666,CN1CCCC1
Cn1nc2n(c(=O)c1=O)CCNC2,1857780551,182.183,-1.955,AAAA.txt,0.21621621621621623,CN1CCCC1=O
O[C@H]1CC2(CNC2)OC[C@H]1O,1857780567,159.185,-1.53,AAAA.txt,0.2857142857142857,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
COC(CS(N)(=O)=O)OC,141736821,169.202,-1.106,AAAA.txt,0.2608695652173913,CN(C)S(=O)(=O)N
O=C(CO)[C@@H](O)[C@H](O)CO,100028356,150.13,-2.738,AAAA.txt,0.25,CCC(C(C)CC(C)C(=O)CC)O
CO[C@@H]1CN[C@H](C(N)=O)C1,40630795,144.174,-1.151,AAAA.txt,0.21621621621621623,C1C=CCC(C1C(=O)N)C(=O)O
OCC1(CO)CCNC1,104695062,131.175,-1.049,AAAA.txt,0.17142857142857143,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
Cn1nnnc1CN,34155589,113.124,-1.331,AAAA.txt,0.17073170731707318,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2
OCCNC1COC1,82488003,117.148,-1.033,AAAA.txt,0.2,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
OC[C@H]1O[C@H](O)C[C@H]1O,5600736,134.131,-1.553,AAAA.txt,0.2702702702702703,C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
CN(C)[C@H]1CNC[C@@H]1O,23094266,130.191,-1.119,AAAA.txt,0.20833333333333334,CN(C)C(=S)[S-]
OC[C@H]1CCNC[C@H]1O,34598912,131.175,-1.051,AAAA.txt,0.1891891891891892,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
NC(=O)CN1CCC[C@H](N)C1,19421994,157.217,-1.105,AAAA.txt,0.23333333333333334,C(C(=O)N)F
Cc1c(N)n(C)c(=O)[nH]c1=O,2576756,155.157,-1.036,AAAA.txt,0.2727272727272727,CC1=NC(=NC(=O)N1)N
NN[C@@H]1CS(=O)(=O)C[C@H]1O,19168263,166.202,-2.392,AAAA.txt,0.18181818181818182,C1C2C(CC(C1O)O)C(=O)NC2=O
O[C@H]1[C@H](O)C[C@@H](O)[C@@H](O)[C@@H]1O,100055342,164.157,-2.805,AAAA.txt,0.2608695652173913,C1C2C(CC(C1O)O)C(=O)NC2=O
O=C(O)C[C@@H]1NC(=O)CNC1=O,4899709,172.14,-1.924,AAAA.txt,0.2222222222222222,C1C2C(CC(C1O)O)C(=O)NC2=O
O[C@H]1COC[C@H]1O,2025033,104.105,-1.262,AAAA.txt,0.25925925925925924,C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O
O=C(O)[C@@H]1NC[C@H]2CNC[C@@H]21,1857786656,156.185,-1.122,AAAA.txt,0.19444444444444445,C1C=CCC(C1C(=O)N)C(=O)O
NC[C@@H]1CCS(=O)(=O)N1,238562247,150.203,-1.363,AAAA.txt,0.15384615384615385,C(C[O-])N.C(C[O-])N.[Cu+2]
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,1849548,191.139,-1.278,AAAA.txt,0.18867924528301888,CN=C(NCC1CCOC1)N[N+](=O)[O-]
CS(=O)(=O)N[C@H]1CCNC1,36284482,164.23,-1.103,AAAA.txt,0.17142857142857143,CC1CNC(=S)N1
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O,100068225,162.189,-2.873,AAAA.txt,0.23255813953488372,C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)N)N=C(C(=O)O)N
O=CN1CCN(C=O)CC1,388301,142.158,-1.083,AAAA.txt,0.23076923076923078,C(=O)C=O
N[C@@H]1CCn2nnnc2C1,18558689,139.162,-1.053,AAAA.txt,0.15384615384615385,C1CC1NC2=NC(=NC(=N2)N)N
CC(CN)(CN)CN,2570186,117.196,-1.131,AAAA.txt,0.23076923076923078,CC(Cl)(Cl)Cl
Nc1nnc(NCCO)[nH]1,85420714,143.15,-1.209,AAAA.txt,0.21052631578947367,C1=C(N=C(NC1=O)N)O
N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)O,2556659,192.171,-3.132,AAAA.txt,0.25,C1=NN(C=N1)CC(C(=O)O)N
C[C@@]1(CO)CNCCN1,104710025,130.191,-1.07,AAAA.txt,0.23333333333333334,CC1(COCN1)C
CN(C)C(=N)NC(=N)N,12859773,129.167,-1.034,AAAA.txt,0.28,CCN(CC)C(=N)N
Nc1nncn1N,4152201,99.097,-1.426,AAAA.txt,0.21621621621621623,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2
OC[C@H](O)[C@@H](O)CO,895271,122.12,-2.307,AAAA.txt,0.2777777777777778,CC(CO)OC
O[I+3](O)(O)O,1857524332,194.932,-5.224,AAAA.txt,0.16666666666666666,[Al]#P
NCCN[C@@H]1CS(=O)(=O)C[C@H]1O,19203476,194.256,-2.307,AAAA.txt,0.16666666666666666,C(C[O-])N.C(C[O-])N.[Cu+2]
NC[C@@H]1C[C@@H](O)CN1,83339420,116.164,-1.332,AAAA.txt,0.1875,C1C2C(CC(C1O)O)C(=O)NC2=O
O=C(C[C@@H]1NCCNC1=O)NC1CC1,95117667,197.238,-1.257,AAAA.txt,0.23404255319148937,C1CCC(C1)NC(=O)NC2=CC=CC=C2
CCOC(=O)Cn1nnnc1N,16951350,171.16,-1.182,AAAA.txt,0.29411764705882354,CCOC(=O)CC1=C2C=C(C=CC2=NN1)Cl
N[C@@H]1CN[C@@H](C(=O)O)C1,95093508,130.147,-1.24,AAAA.txt,0.24242424242424243,C1C=CCC(C1C(=O)N)C(=O)O
C[C@@H]1O[C@@H](N)[C@@H](O)[C@H](O)[C@@H]1O,85630011,163.173,-2.227,AAAA.txt,0.2608695652173913,C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)N)N=C(C(=O)O)N
NC(=O)[C@@H](N)C[C@@H]1CCNC1=O,2325712264,171.2,-1.675,AAAA.txt,0.23684210526315788,C1C2C(CC(C1O)O)C(=O)NC2=O
CN1CCN[C@H](CO)C1,39077826,130.191,-1.118,AAAA.txt,0.2222222222222222,CN1CCCC1
O=C1C[C@H](C(=O)O)NC(=S)N1,6158188,174.181,-1.166,AAAA.txt,0.2564102564102564,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
O=C(C[C@H]1NCCNC1=O)NC1CC1,95117666,197.238,-1.257,AAAA.txt,0.23404255319148937,C1CCC(C1)NC(=O)NC2=CC=CC=C2
